x_coor,y_coor,price,bedrooms,bathrooms,sqft_lot,grade,sqft_living15,sqft_lot15
-122.013,47.7065,752500,2,2.5,6230,8,1640,5931
-121.982,47.5945,820000,4,2.75,13515,10,3540,11538
-122.154,47.4909,292000,3,2.5,2740,8,1310,2698
-122.199,47.475,213000,2,1,6089,6,1430,6451
-122.374,47.5124,400000,4,3,7035,7,1060,6300
-122.267,47.5181,202000,1,0.75,5650,6,980,5650
-121.955,47.6429,484000,1,0,23244,7,1690,19290
-122.174,47.6328,617450,3,2,14398,7,1650,14407
-122.35,47.4711,250000,3,1,8000,7,1170,9450
-122.201,47.7182,405000,5,1.75,10000,7,1580,10000
-122.198,47.4734,325000,2,1,8750,7,1300,9670
-122.255,47.5035,301350,3,3,7440,7,1490,8160
-122.39,47.5436,425000,2,1.75,7800,7,1370,5000
-122.392,47.5327,460000,3,1,6360,8,1770,6175
-122.119,47.5492,938000,3,2.5,10940,10,3410,12157
-122.136,47.44,348000,3,1.75,8867,8,2200,9170
-122.32,47.687,435000,2,1,4080,7,1720,4080
-122.194,47.4105,227950,3,1.5,11430,7,1790,8760
-122.391,47.6908,425000,2,1,5880,6,1520,5020
-122.339,47.6859,550000,3,2,4064,7,1518,2945
-122.183,47.3967,347500,3,2.5,7053,8,2000,7226
-122.302,47.577,397000,4,1.75,6000,7,1870,4000
-122.047,47.522,410000,4,1.75,11875,7,1870,11760
-122.064,47.6348,780000,3,3.5,6776,10,3230,7189
-122.299,47.6394,1350000,4,3.25,5164,9,1890,4415
-122.03,47.6785,476000,3,2.25,3070,7,1690,3200
-122.116,47.7426,390000,3,1.75,16552,7,2780,45302
-122.284,47.3355,226500,3,2,7000,7,1560,7200
-122.38,47.6793,495000,3,2,2550,7,1370,5100
-122.229,47.545,1500000,5,3.25,11500,9,2780,11989
-122.357,47.5436,385000,3,1,5950,6,1800,5950
-121.863,47.54,535950,3,2.5,5344,9,2990,5418
-122.056,47.6903,910000,4,2.5,32430,10,3360,35610
-122.327,47.6567,465000,2,1,4000,7,1620,4000
-122.033,47.6276,495000,3,1.75,11787,8,2190,11787
-122.22,47.3046,250000,4,2,5404,6,1030,5477
-122.407,47.6424,1230000,4,2.25,6906,10,2540,6223
-122.172,47.7223,400000,4,2.25,8941,7,1880,7793
-122.042,47.6374,715000,4,2.5,13521,10,2980,11454
-122.308,47.2684,342000,3,2,7757,8,1970,6866
-122.173,47.5382,420000,4,1.75,8400,7,1980,8400
-122.186,47.3123,148226,3,1,7360,7,1600,8030
-122.099,47.4808,313000,3,1,10369,7,1510,16057
-122.309,47.3697,150000,3,1,8220,7,1320,7920
-122.329,47.5119,150000,2,1,10270,7,1670,10086
-122.181,47.459,230000,2,1,9435,6,1200,9210
-122.271,47.5489,389100,2,1,5400,7,1340,5400
-122.182,47.6678,645000,4,2.25,8720,8,2180,8510
-122.332,47.4164,310000,3,1,6500,7,1500,7500
-121.998,47.5526,351358,2,1.75,1189,8,1540,1672
-122.194,47.6039,1700000,5,2.75,9360,10,2110,9870
-122.076,47.6003,1570000,4,3.5,323215,10,3780,9891
-122.283,47.6343,850000,3,2,3600,8,2970,3600
-121.964,47.7351,470000,4,2.5,14023,9,2410,14007
-122.34,47.6537,770000,3,2.25,1900,8,1690,1694
-122.14,47.474,366000,3,1.75,11440,8,1940,11440
-122.012,47.567,545000,3,2.5,7184,8,2230,7788
-122.208,47.2761,205000,3,1,8800,7,1550,7700
-122.361,47.7257,405000,2,1,8155,7,1430,8157
-122.183,47.7428,467000,4,2.5,7210,7,2220,7313
-122.307,47.5736,392500,2,1,4125,7,1650,4125
-122.243,47.7019,901000,4,2.75,18400,9,3030,12486
-122.307,47.7264,500000,3,1.75,7199,7,1800,8100
-122.239,47.776,384950,3,2.5,3690,7,1870,4394
-122.038,47.478,1700000,4,3.5,336283,11,3020,44613
-122.328,47.7503,245000,2,1,6120,7,1100,6860
-122.224,47.5344,1170000,4,2.25,10487,9,2480,10607
-122.214,47.334,184500,3,1.5,3640,6,1150,4105
-122.394,47.319,269000,2,2,5000,8,1590,5000
-122.138,47.6181,570000,3,2.5,3296,8,1530,4099
-122.228,47.5392,850000,4,1.75,11914,8,2240,10706
-122.082,47.3647,209000,3,1,5200,6,920,4875
-122.205,47.5209,327000,4,1.75,5100,5,2160,5400
-122.298,47.7303,369500,3,1.5,9957,7,1650,7957
-122.192,47.7287,440000,3,1.75,8025,7,1590,7543
-122.216,47.5639,947500,4,2.25,12329,10,3170,12329
-122.295,47.6059,510000,2,1,4500,7,2140,4550
-122.347,47.7466,385000,3,2,10318,7,1590,7040
-122.277,47.3211,370000,5,3,9920,8,1890,10341
-122.359,47.6797,660000,4,1.5,4500,7,1960,4500
-122.416,47.3979,729000,3,4.25,308080,9,2130,90604
-122.052,47.5882,440000,3,1.75,11880,8,1820,15120
-122.156,47.369,445000,4,2.5,81892,8,1730,18096
-122.276,47.7023,460000,2,1,12092,7,2320,10800
-122.172,47.5982,516000,3,3,7304,9,2330,9518
-122.144,47.4365,343888,4,2.5,5607,7,2060,5367
-122.116,47.6294,500000,4,1.75,9886,7,1540,8040
-122.367,47.4959,465000,5,1.75,6450,8,2330,8258
-122.051,47.3651,302000,5,2.25,7813,7,1880,8649
-122.228,47.3007,195000,2,1,7861,6,1020,6480
-122.027,47.6314,640000,3,2.5,8925,8,2310,8956
-122.113,47.5886,502000,6,2.5,8122,8,2730,9915
-122.163,47.7732,360000,3,2.5,3851,8,1650,4716
-122.279,47.494,290500,4,2.5,3000,7,1420,5500
-122.251,47.2734,248000,4,3,5883,7,1700,10143
-122.194,47.5115,433000,4,2.5,7568,7,2280,5312
-122.298,47.6249,480000,2,1,4200,7,1290,4000
-122.308,47.7211,410000,3,1,5000,7,1920,7790
-122.035,47.3614,309950,4,2.75,5000,7,1980,5000
-122.085,47.3658,253000,3,2,7372,7,1290,7366
-121.73,47.4863,280000,3,1.75,11800,7,2090,57428
-122.162,47.6782,440000,3,1,8925,7,1330,8925
-122.136,47.5738,333000,5,1.75,8936,7,1600,9341
-122.011,47.5882,759950,3,2.5,23790,9,2250,40854
-121.775,47.4487,345000,3,2.25,9000,7,1460,9680
-122.039,47.3454,350000,4,2.5,5831,8,2500,5188
-122.285,47.459,198000,2,1,14200,7,1430,10000
-122.197,47.5923,730000,3,1.75,11294,7,2120,9587
-122.15,47.4737,266200,3,1.5,9600,7,1590,10240
-122.219,47.5645,1060000,4,2.5,10160,8,2660,10125
-122.183,47.4338,95000,2,1,20450,6,1360,15581
-122.04,47.6236,430000,3,1.75,12731,8,1700,13556
-122.246,47.7261,650000,4,2.25,9731,7,1860,9731
-122.04,47.3506,379900,3,2.5,5071,8,2300,5654
-122.318,47.7178,325000,2,1.5,1222,7,1302,1840
-122.123,47.6079,455000,4,2.25,8449,7,1980,11175
-122.315,47.5574,392000,4,3.75,3797,6,1490,4340
-122.167,47.7319,373000,3,1.75,7811,7,1530,7800
-122.39,47.6505,951250,5,3,8227,8,2060,5400
-122.152,47.5736,502000,3,2,14350,7,1520,10670
-122.159,47.4252,362500,3,2,40588,7,1860,9657
-122.356,47.6667,525000,2,1,3500,7,1790,4000
-122.118,47.6964,580000,4,2.5,11680,7,1890,9600
-122.16,47.4291,278000,3,2.25,9425,7,1590,9394
-122.377,47.5536,422500,2,1,4800,7,1450,5000
-122.367,47.637,783200,4,2,5400,7,2190,4800
-121.975,47.5994,715000,4,2.5,6628,9,3240,5831
-121.998,47.5523,472217,3,2.5,2212,8,1690,1619
-122.238,47.3909,244615,3,2.5,4030,7,2060,4029
-122.306,47.7183,385000,3,1.75,14288,6,1320,8928
-122.267,47.6712,549995,3,1,6600,7,1300,6600
-121.971,47.5888,959900,4,3.75,15151,11,4340,15151
-122.104,47.6798,510000,6,4.5,7200,8,2470,7561
-122.446,47.3579,367000,3,1.75,12669,7,1580,12055
-122.126,47.4401,375000,5,3,8410,8,1860,8410
-122.382,47.6719,500000,2,2.25,1334,8,1350,1334
-122.382,47.6719,489000,2,2.25,1334,8,1350,1334
-122.381,47.5552,340000,3,2,700,7,1060,1910
-122.294,47.5793,562000,3,1.75,5978,7,1930,4770
-121.974,47.7362,489950,3,2.5,7478,9,2980,8182
-122.103,47.6341,652000,3,2.25,9600,8,2040,9600
-122.156,47.3747,472000,4,3.25,7090,8,2490,7266
-122.141,47.4918,333000,4,2.5,9244,6,2590,9286
-122.368,47.7061,560000,3,1.5,7350,8,1890,6960
-122.319,47.355,799000,4,3.5,20107,10,2990,16988
-122.153,47.5585,860000,5,2.25,9200,8,3130,9200
-122.097,47.3109,449500,4,2.5,55931,9,2780,55931
-122.028,47.5826,692500,4,3,11500,10,2770,9694
-122.153,47.561,925000,4,1.75,11400,9,2640,11000
-122.158,47.4198,267500,3,2.25,2856,7,2080,2275
-121.966,47.7338,396800,4,2.5,6018,8,2480,5899
-122.19,47.2966,220000,4,1.5,8058,7,1800,9348
-122.372,47.7665,892500,3,1.75,56192,9,2240,20500
-122.156,47.6771,455500,3,2,10311,7,1690,9679
-122.216,47.5402,743000,3,1.75,11250,8,2560,10992
-122.302,47.7501,338000,4,1.5,17925,6,1660,15165
-121.77,47.5021,332000,3,1.75,13115,7,1370,10800
-122.297,47.6268,563225,3,1,4000,7,1680,4000
-122.059,47.7255,1150000,4,3.5,20609,11,3360,15761
-122.351,47.6634,645000,2,1,5000,7,1480,3500
-122.187,47.693,739000,3,2.5,16000,9,2370,11279
-121.961,47.7345,435000,3,2.5,13446,9,2450,13446
-122.317,47.638,995000,3,2.25,3800,9,2400,3900
-122.225,47.7145,520000,4,2.75,7357,7,1690,7804
-122.097,47.2953,400000,4,2.5,180263,7,2600,182509
-122.219,47.7307,440000,3,1.75,7641,7,2190,7500
-122.291,47.6955,440000,3,1.5,6010,7,1690,5418
-122.336,47.6545,738000,3,1,3900,7,2020,4560
-122.234,47.7612,250000,3,1.5,9848,7,2220,5542
-122.009,47.2087,338150,4,2.25,8580,8,2420,8580
-122.145,47.7584,425000,3,2.25,7371,7,1960,7675
-122.016,47.6211,883000,4,2.5,54450,10,2900,49658
-121.892,47.6609,510000,3,2,266151,7,2270,222156
-122.081,47.5847,950000,4,1.75,21303,9,3480,9697
-122.139,47.567,435000,3,1,9656,7,1720,9908
-122.227,47.7226,415000,5,1.5,10226,7,1690,10227
-122.385,47.5591,439000,2,2.5,944,9,1440,1350
-122.334,47.4207,295832,5,1,6400,7,1400,6500
-122.21,47.4088,285000,3,1.75,9514,7,1550,9600
-122.321,47.703,350000,3,1.5,5003,7,1540,5279
-122.298,47.621,489000,2,2.75,972,7,1480,1430
-122.317,47.3536,304500,3,2.25,6930,7,1810,7420
-122.21,47.4568,288000,3,1.5,7313,7,1770,8075
-122.167,47.7606,417000,3,1.75,9512,8,1820,9512
-122.327,47.6408,615000,3,3,991,8,1500,1301
-122.167,47.7398,730000,5,3.5,4857,9,3000,5693
-122.318,47.3822,178500,2,1,3447,8,1160,3447
-122.313,47.4091,300000,4,2,9600,7,1710,9600
-122.234,47.5073,415000,4,2.5,8518,7,1880,7680
-122.339,47.4155,452500,3,1.75,15695,8,2280,14400
-121.856,47.5364,1010000,4,2.75,15877,11,4080,14577
-122.013,47.5659,653000,4,2.5,7000,9,2300,7440
-122.407,47.6496,715000,4,2.25,5649,8,2060,5626
-122.32,47.6695,541000,3,1.75,4080,7,1820,4080
-122.309,47.3714,245000,4,1.5,7547,7,1730,7577
-122.339,47.719,547000,2,1,10038,7,1610,8822
-122.058,47.6318,750000,5,2.75,12408,10,2780,12000
-122.354,47.7412,575000,5,2.5,12375,8,1970,8941
-122.186,47.3156,216000,3,1.75,8670,6,2622,7191
-122.352,47.7061,443000,3,1.75,4579,6,1580,5040
-122.046,47.3784,257700,4,2.25,6202,7,1530,6298
-121.747,47.4657,278000,3,1,9440,7,1230,10296
-122.169,47.3364,300000,3,2.5,3691,7,2619,3691
-122.21,47.2617,269100,3,2.5,7904,8,2190,7669
-122.35,47.7648,402500,3,1,10752,7,1820,7600
-122.189,47.5128,306888,2,1.5,7719,7,1210,7719
-122.15,47.6196,795000,4,2.5,14210,10,2840,13702
-122.2,47.5197,525000,4,2.5,5573,9,2310,6189
-122.238,47.5319,1050000,3,2.5,12076,10,3590,17677
-122.27,47.5647,452000,2,1,6000,6,1220,6840
-121.967,47.737,350000,3,2.25,5401,7,1740,4485
-122.183,47.4915,410000,4,2.5,6180,8,1250,6018
-122.371,47.6389,595000,3,1.75,3600,7,1730,2475
-122.034,47.6795,499000,3,2.5,4851,7,2330,4851
-122.29,47.2614,340000,4,2.5,7555,8,2550,6800
-122.202,47.6906,1070000,5,3.25,7947,10,2040,7900
-122.195,47.3577,460000,4,3,52983,8,2060,8755
-122.295,47.2793,345000,4,2.5,5899,8,2382,5897
-122.039,47.3566,280500,3,2.25,7566,7,1470,7566
-122.309,47.6822,704000,3,1,6120,7,1800,4080
-122.066,47.4786,545000,3,2.5,40173,8,2380,43016
-122.19,47.5091,335000,3,1.5,7584,7,1410,7584
-122.403,47.6773,1330000,4,3,7920,10,2730,7380
-122.306,47.3293,420000,3,2.75,8000,7,2070,10200
-122.324,47.6885,705000,4,2,5050,7,2040,5050
-122.385,47.2987,274900,4,1.75,10528,7,1620,9331
-122.158,47.7735,499950,4,2.5,3345,8,2860,3596
-122.337,47.7566,415250,3,1.5,7550,7,1730,7562
-122.207,47.285,222000,3,1,7520,7,990,7440
-122.137,47.3925,375000,3,2,42247,7,2100,43416
-122.209,47.4016,300000,3,2.5,5707,7,1850,5827
-122.376,47.5094,456700,3,1.75,8879,7,1640,7850
-122.388,47.5374,925500,3,2.75,5200,8,2140,5200
-122.117,47.4693,375000,5,2.5,15598,8,2570,14930
-122.147,47.3803,420000,3,2.5,15375,9,2450,9800
-122.139,47.7614,575000,3,2.5,7301,8,2460,7181
-122.309,47.5763,335000,3,2,1951,6,1520,2248
-122.294,47.6169,428000,4,2,7200,7,1540,6600
-122.076,47.7654,655000,4,2.5,34238,8,2400,36590
-122.133,47.6932,738000,3,3,4896,9,2880,4972
-122.349,47.7027,415000,5,1.75,3748,7,1410,3844
-122.37,47.5343,392000,3,1,6125,6,1050,6125
-122.384,47.686,555000,2,1,4600,7,1550,4600
-122.194,47.4339,260000,3,2.5,2677,7,1550,1798
-121.893,47.567,392500,3,1,10500,6,1350,9800
-122.118,47.5503,912000,3,2.5,17313,11,3890,14797
-122.348,47.5057,135000,2,1,7609,6,1170,7609
-122.126,47.7695,500000,3,2.75,77536,7,2210,41449
-122.275,47.3314,238000,3,1.5,7488,7,1580,7508
-122.257,47.5008,251000,4,2,5974,7,1940,6001
-122.13,47.6647,406500,2,1.75,5319,8,1740,6160
-122.201,47.3326,433495,4,2.25,10925,9,2690,10925
-122.077,47.3619,265000,3,2.25,6071,7,1510,7271
-122.33,47.7187,360000,3,1.75,7260,8,1950,7548
-122.147,47.5729,425000,4,1,12485,7,1290,9840
-122.243,47.4869,450000,2,2.75,11205,7,2520,13000
-122.339,47.7708,449900,3,1.75,8266,7,1400,8519
-122.17,47.5051,345000,4,2.5,5875,8,2230,5459
-122.124,47.6149,612500,4,2,35346,7,2050,37846
-122.128,47.4435,317000,3,1.75,7650,8,1850,6804
-122.392,47.6835,585000,3,1.5,3880,8,1400,3880
-121.733,47.4818,455000,3,1.75,14292,7,1480,14400
-122.039,47.7226,1040000,4,4,51908,11,4290,41655
-122.106,47.6324,497000,4,2.25,3463,8,1850,2811
-122.356,47.2803,226750,3,1.75,6315,7,1520,5707
-122.324,47.7447,385000,4,2,7102,7,1650,8184
-122.335,47.4936,205000,3,0.75,5025,5,1370,6000
-122.06,47.5845,745000,4,2.5,13093,9,2810,13545
-122,47.3526,371000,4,2.5,4770,8,2380,4590
-121.998,47.5703,545000,4,2.5,8504,8,2000,6773
-122.334,47.7321,443000,3,1,5460,7,1390,5500
-122.352,47.528,287000,2,1,6350,7,1080,7620
-122.357,47.2891,194000,3,1,7577,7,1430,7245
-122.178,47.4922,265000,3,1,7650,7,1230,7650
-122.225,47.5606,1140000,4,2.75,10004,9,3500,12118
-122.343,47.4357,699950,4,3.25,12793,9,3220,13100
-122.293,47.7037,433000,4,1,7000,7,2030,7938
-122.025,47.3493,200000,2,1.75,2693,6,1360,2693
-122.111,47.475,289571,3,1.5,25160,7,1440,23680
-122.278,47.7686,440000,4,2.75,11034,8,2370,11941
-122.133,47.6119,400000,3,1.5,8360,7,1700,8360
-122.028,47.5262,589000,4,2.5,15000,8,1770,8700
-122.062,47.6624,850000,5,2.25,97661,9,2370,53993
-122.3,47.6033,520000,3,1,3000,7,1210,3500
-122.32,47.6399,555000,2,2.25,1248,7,1800,3360
-121.846,47.5297,470000,3,2.5,5082,7,2480,5874
-122.244,47.753,207000,2,1.5,1158,7,1078,1278
-122.322,47.3438,379750,4,2.75,9650,8,2390,10000
-122.384,47.6894,709000,4,1.75,4600,7,1750,4000
-122.171,47.3186,240000,3,2.5,9864,7,1580,7425
-122.347,47.4321,445500,4,1.5,10497,8,1840,12697
-122.39,47.6398,1310000,5,2.5,7863,8,2640,7680
-122.151,47.4919,210000,3,1.5,10125,7,1440,10018
-122.016,47.6066,603000,4,2.5,5895,8,2820,6531
-122.051,47.6295,720000,3,2.5,10012,10,2680,10071
-122.329,47.5045,92000,2,1,5500,5,1040,5515
-122.379,47.6722,600000,3,1.75,5000,7,1270,4750
-122.364,47.4938,725000,4,2.5,13950,8,2460,13950
-122.292,47.7718,409950,5,2.25,10300,7,1790,10300
-122.045,47.6176,515000,3,2.5,7167,8,1680,7418
-122.139,47.4485,495000,4,2.5,11640,8,2440,10823
-122.225,47.5336,998000,4,2.25,10200,9,2390,10200
-122.188,47.6945,630000,3,1.75,8767,8,2050,9200
-122.359,47.7734,410000,3,1.75,7480,8,2000,8610
-122.155,47.5503,602000,3,2.25,11580,8,2630,10009
-122.153,47.5515,750000,4,2.75,10232,8,2820,9886
-122.133,47.595,711600,4,3,9316,10,2580,9242
-122.07,47.5369,1050000,4,4,8709,11,4010,8321
-122.095,47.7354,700500,3,2.5,35265,9,2820,35496
-122.181,47.5326,710000,4,2.5,18618,10,2650,11896
-122.277,47.3298,250000,3,2,13085,7,1660,7778
-122.165,47.5017,350000,4,1.75,8400,7,1660,8400
-122.327,47.7153,475000,7,3.5,29699,7,1380,7555
-122.275,47.5604,200000,2,1,7200,6,1150,6600
-122.217,47.719,450000,4,2.25,7000,7,1780,6500
-122.146,47.4325,316000,5,2.5,4641,7,2330,4589
-122.373,47.5342,310000,1,1,4920,5,1050,4920
-121.758,47.4658,392000,3,1.5,11975,7,1510,13875
-122.353,47.6535,521000,3,3.25,1254,8,1400,1255
-122.395,47.6932,495000,2,2,7110,7,1860,7065
-122.276,47.3364,209000,3,1.75,8084,7,1340,7680
-122.173,47.5979,809950,4,2,9900,9,2510,11041
-122.06,47.4327,400000,2,1.75,224769,7,1620,112384
-122.339,47.7749,415000,4,2.5,7292,8,1710,7909
-122.279,47.2831,411000,4,2,76665,8,2110,19334
-122.351,47.6359,825000,2,2,3600,7,2020,3600
-122.342,47.691,436000,3,2.25,1384,8,1310,1329
-122.159,47.4357,460000,4,2.5,8331,9,2760,8174
-121.821,47.524,281000,3,1,5782,6,1020,7200
-122.39,47.646,976000,4,1.5,7680,8,2900,7680
-121.799,47.4832,485000,4,2.5,10364,8,2390,9918
-122.058,47.6258,429000,3,2.5,9240,7,1480,8125
-122.185,47.5489,729000,3,2.5,7428,9,2600,8322
-122.018,47.5901,625000,3,2.5,4757,8,2280,4534
-122.146,47.2766,218500,3,1.75,9328,7,1550,8374
-122.337,47.3322,175000,3,1,8395,7,1370,9380
-122.29,47.7254,442500,3,1,8200,7,1820,7205
-122.325,47.6728,480000,3,2,3000,7,1670,4500
-122.391,47.6996,715500,3,2.25,9668,8,2510,5250
-122.154,47.6687,432500,3,1.75,7350,8,1470,7350
-122.013,47.6347,875000,5,4.25,18741,11,3880,37328
-122.359,47.4977,605000,5,2.75,13332,8,1760,8900
-122.103,47.55,1690000,4,4,12941,12,4560,12941
-122.264,47.4972,318000,3,2.25,12662,7,1950,9642
-122.352,47.7294,311300,2,1,7228,7,1100,7228
-122.263,47.4683,325000,5,2.75,7904,7,2400,7475
-122.124,47.5567,795000,5,3.5,3705,9,2810,3971
-122.174,47.5478,558000,4,2.25,10358,8,2060,9676
-122.342,47.2902,370000,4,2.5,18645,9,3610,20114
-122.023,47.6318,598850,4,2.5,7245,8,2350,9419
-122.173,47.527,515700,3,2.5,9722,8,2440,9722
-122.221,47.7552,458000,3,2.5,5013,8,2040,5555
-122.159,47.3823,583500,3,2.25,13000,10,2960,13000
-122.232,47.7072,653750,4,2.5,4166,9,2460,4964
-122.055,47.3548,299000,3,2.5,4725,8,2000,4725
-122.024,47.4574,532000,5,3,57499,8,2020,40946
-122.33,47.3429,819000,3,2.75,13391,9,3470,12779
-122.363,47.4884,945000,4,2.25,9000,9,2400,9035
-122.066,47.643,608700,4,2.5,9696,9,2400,12111
-122.405,47.6506,812000,4,2,6122,8,1810,5202
-122.335,47.7358,464000,5,2.5,8970,8,1890,8475
-122.051,47.6908,950000,4,2.5,35081,10,4000,35492
-122.289,47.6955,700000,4,2.5,4297,8,1720,6120
-122.378,47.6867,435000,3,1,4219,7,1630,4219
-122.269,47.2887,229500,3,1.5,14400,7,1710,12000
-122.354,47.4414,1580000,3,3,22672,8,2810,22672
-122.299,47.2811,265000,3,2.25,13439,7,1520,12348
-122.143,47.7344,995000,2,2,64468,7,1950,64468
-122.273,47.7756,590000,3,2.5,9380,8,2310,9600
-122.284,47.7206,740000,4,2.75,17833,9,2640,16943
-122.301,47.5588,360000,2,0.75,7710,6,2500,6022
-122.388,47.5161,548500,4,2,7200,7,1770,8149
-122.312,47.6746,599000,3,1.75,4788,7,1960,3960
-122.059,47.6095,615000,3,1.75,20820,8,2040,10800
-122.33,47.4838,292000,3,1.75,6600,7,1070,6594
-122.056,47.6651,899000,4,2.5,30649,10,3220,29434
-122.388,47.5434,500000,3,1.5,6500,7,1750,6370
-122.064,47.6213,580000,3,2.5,11550,8,2230,11550
-122.235,47.7386,580000,4,2.5,6268,9,2790,6526
-122.365,47.6674,594000,3,1,5000,7,1700,5000
-122.127,47.6966,500000,3,2.5,7600,7,2060,7700
-122.013,47.5748,550000,4,2.5,8056,8,2160,6807
-122.048,47.3531,275000,3,1.75,6260,8,1580,7272
-122.162,47.4368,390000,3,2.25,7420,8,1900,7526
-122.398,47.5815,1250000,3,3,8500,10,2610,5500
-122.322,47.4989,250000,3,2.25,15340,7,1560,8260
-122.128,47.6606,405000,2,2.5,5400,8,1700,5760
-122.369,47.3018,213950,3,1,7000,6,1050,7700
-122.186,47.3984,232000,3,1.5,11340,7,1740,11340
-122.215,47.293,207000,3,1,10800,6,1060,10364
-122.291,47.3515,310000,3,1.75,30346,8,2260,5883
-122.359,47.5664,540000,3,2.5,5000,9,1130,5000
-122.353,47.6857,750000,4,1.5,4000,7,1160,4000
-122.183,47.5109,392500,4,2.5,7303,8,1940,9569
-122.325,47.3335,305000,5,2.5,12220,8,2130,12000
-122.15,47.6617,735000,3,2.5,9157,9,2360,8250
-122.04,47.6187,575000,4,2.5,6137,8,2120,7468
-122.364,47.5664,175000,2,1,5000,6,1000,5000
-122.118,47.3768,291000,4,2.5,6633,7,1590,6633
-122.037,47.5862,791500,4,2.5,8970,10,3240,8449
-122.284,47.7497,475000,3,2,9659,8,1780,9659
-122.265,47.5012,238950,2,1,11400,7,1410,11400
-122.374,47.6721,470000,3,3.5,1257,8,1280,1249
-122.049,47.6262,420000,4,1.75,15324,8,2540,12608
-121.779,47.4876,440000,3,2.5,7605,8,2150,7545
-122.372,47.6846,656000,4,1.75,4300,8,1640,5000
-122.037,47.687,559950,3,2.5,4310,7,2280,4380
-122.311,47.604,600000,2,2,5416,6,1650,3360
-122.281,47.2616,255000,3,1,12000,7,1310,9600
-122.345,47.5185,210750,4,1.5,7076,7,1510,7320
-122.355,47.6368,485000,4,1,2560,7,1890,3000
-122.041,47.3667,390000,3,2.5,8076,8,2180,7244
-122.118,47.473,405000,3,2.5,12600,8,1820,11180
-122.384,47.587,462500,4,1,4500,7,1920,6000
-122.142,47.4774,435000,4,2.25,14073,8,2340,11340
-122.034,47.6818,440000,3,2.5,5434,7,1560,3770
-122.385,47.3213,299950,3,1.75,7650,9,2540,7600
-122.298,47.6175,440000,2,1.5,1024,8,1120,1549
-121.762,47.4442,312620,3,2.5,11877,7,1430,9790
-122.032,47.6337,372500,3,1.5,12324,7,1280,11371
-122.308,47.2619,297262,3,2.5,8076,8,1780,6930
-122.169,47.6045,735000,4,3,7245,7,1960,7245
-122.36,47.7072,430000,3,1.5,5034,7,1820,7200
-121.319,47.7131,241000,2,1.75,9750,7,970,9750
-122.144,47.3242,201000,3,1,9750,7,1270,9750
-122.315,47.6731,570000,2,1,4000,7,1770,4000
-122.125,47.6579,538000,4,1.75,9600,7,1770,9720
-122.112,47.7057,729000,3,2.5,4244,8,2690,4556
-122.143,47.5762,331500,4,1.75,14756,7,1680,10250
-122.298,47.469,110700,2,1,8064,6,1340,10800
-122.011,47.2077,245000,3,2,8448,7,1350,8587
-122.373,47.7676,427000,3,1.75,7111,7,1830,9000
-122.281,47.6789,650500,4,1.75,5940,8,1930,5940
-122.323,47.7405,335900,2,1,7440,7,1170,7440
-122.401,47.6415,535000,2,2,5133,7,1470,6000
-122.297,47.5979,360000,5,2,2400,6,1690,4400
-122.19,47.4632,294900,3,2.25,8100,7,1600,7896
-122.287,47.6828,460000,2,1,5934,7,1420,5588
-122.069,47.6605,1770000,4,3.5,38900,12,4830,41313
-122.292,47.6226,463000,2,1,4400,7,1240,4400
-121.963,47.208,332000,5,1.5,43560,8,1620,17331
-122.181,47.5097,199500,4,2,8116,5,1440,7865
-122.181,47.5097,247000,4,2,8116,5,1440,7865
-121.97,47.7346,442500,4,2.5,14024,8,2240,14029
-122.024,47.2688,600000,3,2,237402,9,2200,229125
-122.029,47.6768,449000,3,2.5,3827,7,1690,3129
-122.316,47.6804,725000,4,1,4500,7,1720,4500
-122.18,47.4604,215000,3,1,7900,7,1310,7900
-122.296,47.7,582500,2,1.75,6549,7,1640,7202
-122.279,47.3634,305000,4,2.25,9371,8,2300,11584
-122.157,47.3622,734000,4,2.75,7650,8,2760,10370
-121.976,47.7341,300000,3,2,10072,7,1130,10087
-122.08,47.4845,525888,5,1.75,71874,7,2170,51400
-122.39,47.5838,711000,4,2.5,4400,8,1980,4400
-122.299,47.7516,360000,3,1.75,12282,8,1860,13500
-122.206,47.419,357000,5,2.5,12350,8,1650,9810
-122.208,47.314,235000,3,1.75,9266,7,1200,9266
-122.23,47.5511,550000,3,1.75,9720,7,3380,10854
-122.334,47.7675,324000,3,1,7202,7,1620,8598
